,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt
894,1.29e+18,"Ssenkulu w’ekitongole kya KCCA omuggya omukyala Dorothy Kisaka, nabamyuka be babiri bakubye ebirayiro okutandika em… https://t.co/0qKt85OQ8J",0,21
895,1.29e+18,"Parliament eyisiza ebitundu ebirala ebyamasaza agalina okukikirirwa ababaka, zetuyita counties ezisoba mu 40 wakati… https://t.co/Ar8rVg6INz",2,9
896,1.29e+18,Tukubye tooci mu bituukidwako Obuganda bukya amatikkira ag'omwaka oguwedde gakomekkerezebwa ssaako ebiri mu bubage… https://t.co/LbWErUM8v1,0,2
897,1.29e+18,Obuganda busuze mu keetereekerero k’okukuza amatikkira ga Kabaka ag’emyaka 27 nga beene alamula obuganda era guno g… https://t.co/lQ172el69b,1,10
898,1.29e+18,"Bino webijjidde nga Bannayuganda bangi beemulugunya nti emirimu egisinga okuweebwa abantu abava mu bitundu byebimu,… https://t.co/jypdzms7no",1,7
899,1.29e+18,Waliwo bannabyabufuzi abasiimye ennongoosereza mu ssemateeka Omubaka wa Jinja East Paul Mwiru z’abaga n’ekiruubirir… https://t.co/95YZn1bPKm,0,15
900,1.29e+18,Nga baagala omuwandiisi ww’ekibiina kino Katokoozi George William ayamuke woofisi olw’emivuyo egisusse ku kitebe.… https://t.co/cNHDe2dK6X,0,3
901,1.29e+18,Poliisi ekubye omukka ogubalagala  n’amasasi mu bbanga okugumbulula bannakibiina kya NRM mu disitulikiti y’e Sembab… https://t.co/3vKMXfFbe2,0,11
902,1.29e+18,Mugisha Muntu asinzidde ku mukola gw’okwaniriza Wadri nasomooza banadiini okukangula ku ddoboozi eri government oku… https://t.co/cYRJUufGKF,0,7
903,1.29e+18,"Bino byogerwa mpola ng’akuzalira omukazi aloga, naye omubaka Kasiano Wadri bwebali ne Bobi wine mu kunoonya akalulu… https://t.co/JBv0m6CyRU",1,15
904,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @ZambaaliBulasio

Labira ku yintaneti: https://t.co/6VldnA8W0y

#NBSUpdates… https://t.co/AlqJ2I4wih",1,13
905,1.29e+18,""" Lubaga Hospital is not approved by @MinofHealthUG to treat or test Covid 19 symptomatic patients"", Says… https://t.co/PS66j7jHxH",4,13
906,1.29e+18,"Government has so far distributed 8,229,803 face masks to 27 districts. @MinofHealthUG is yet to distribute 4,908,5… https://t.co/wDJERn5J3R",0,8
907,1.29e+18,Akulira eddwaliro lino Dr. Florence Tugumisirize ategeezezza ababaka abatuula ku kakiiko k’ebyobulamu nti tebalina… https://t.co/KTt2mhuAQ4,1,7
908,1.29e+18,Woodi y’abayi emanyiddwa nga ICU mu ddwaliro ekkulu e Jinja erudde nga tekola wadde nga gavumenti yagiteekamu ebyum… https://t.co/LhwaJnE4jw,1,18
909,1.29e+18,"Balimwezo Nsubuga setebe wa Nakawa division agamba ababaka basusse obungi mu Paalimenti. 

 #NBSAmasengejje… https://t.co/sFeBryHLnf",7,45
910,1.29e+18,"Wadde Rukungiri yeebunguluddwa disitulikiti ezisingamu abawagizi ba NRM, naye obuwagizi obusingayo bwa FDC mpozzi o… https://t.co/ulcbwheRQe",1,3
911,1.29e+18,Disitulikiti y’e Rukungiri mu bugwanjuba bwa Uganda efuuse akakonge k’okukubo eri government anti bwekatakukuba mag… https://t.co/B1Mr0KjcBk,2,16
912,1.29e+18,Akola ng’omukwanaganya w’ekibiina kya ANT Alice Alaso yasibiridde ebibiina ebivuganya gavumenti etanda nekigenderer… https://t.co/wakPPLevgs,1,12
913,1.29e+18,"Omuweesi ekimuzimbya ku kkubo kulagirirwa nab’ekibiina kya ANT, kiwabudde aba NUP bazimbe emirandira nga bukyali n’… https://t.co/K851Kdwuc3",1,16
914,1.29e+18,"Ssentebe waakiiko kokulonda mu UPC Muhamood Kazimbiraine , akakasiza nti batuuzizza enkungaana ez’enjawulo okwebuuz… https://t.co/ezgOwEMcvv",2,6
915,1.29e+18,UPC eri mu katubagiro kenyini ngazina n’okwenkufu olw’okulonda Jimmy Akena okubawanikira bendera ku kifo kya pulezi… https://t.co/E0fhm6QguD,1,11
916,1.29e+18,"Rwomushana yakwatiddwa mu kiro ekikeeseza olunaku lwa leero, ngava ku pulogulaamu ya NBS eya Barometer – AKAASAMMEE… https://t.co/LFkYs7P1Po",1,8
917,1.29e+18,"Munnamawulire omukukunavu era nga yeegwanyiza entebe y’obukulembeze bw’eggwanga lino Charles Romushana, leero kkoot… https://t.co/f2St89eMRo",5,27
918,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @ZambaaliBulasio

Labira ku yintaneti: https://t.co/6VldnA8W0y

#NBSUpdates… https://t.co/fkxbIxjLWe",2,16
919,1.29e+18,"Jimmy Akena ayagala obukulembeze bw'egwanga. Rwomushana mukwate. Enkalu e Rukungiri.

Gano n'amalala mu… https://t.co/kVMfAGhXgj",1,7
920,1.29e+18,"#Bizonto bireese akapya.
Ne mu kkomera byayiiyizza.

#NBSAmasengejje #NBSUpdates #NBSPolitiCom #UgVotes2021 https://t.co/oAoWxhdY7o",45,204
921,1.29e+18,"Nga twolekera okulonda kuno, ebbugumu lyasitusse dda mu kitundu kino. Nakabuye aliko byakunganyiza ku kitundu kino,… https://t.co/zdRqH8S0fn",0,8
922,1.29e+18,Okulonda okwasemba mu 2018 okw’okujjuza ekifo ky’omubaka wa Sheema Municipality kwali kwa vvawo mpitewo era kwaleka… https://t.co/S7aF6uAoCd,0,14
923,1.29e+18,Does the producer of @nbstv #NBSAmasengejje know that this ka song in the background of the Sheema UGVotes news pie… https://t.co/U7wXzKyT2X,0,1
924,1.29e+18,Happy comeback bizonto  ☺️😀☺️. You nailed it at #NBSAmasengejje,0,1
925,1.29e+18,"Kati President @KagutaMuseveni alindirira banna Uganda kuddamu kumwesiga agolomole eggwanga nate.
Akakiiko k'ebyoku… https://t.co/69N4y1kEu9",0,1
926,1.29e+18,"Munnamawulire Kateregga Musaazi akubye tooci ku bibiina ebivuganya mu Uganda.

#NBSAmasengejje 
#NBSUpdates… https://t.co/u7blGDMi8U",2,9
927,1.29e+18,"Kateregga: Lukwago okwegatta ku FDC, kiba nga okukuba omulambo eddagala.
#NBSAmasengejje",5,66
928,1.29e+18,Banna kibiina kya National Unity Platform ekikulemberwa Robert Kyagulanyi Ssentamu batandise okuwandiisa ba memba n… https://t.co/JSy7jLgszv,1,21
929,1.29e+18,"Abamyuka ba Museveni ababiri abasooka, Kigongo ne Kadaga nabo bongedde okuwera nti ebifo mwebali tebannabikutta, ba… https://t.co/g1Vx8zllQg",2,10
930,1.29e+18,Akakiiko k’ebyokulonda mu kibiina kya NRM kawandiisizza Yoweri Kaguta Museveni nga ssentebe era anawanika bendera y… https://t.co/jJV1HsrtuK,4,16
931,1.29e+18,"Nga bwebagamba nti omukalukalu tajja busera, Ssenkaggale wa  DP Nobert Mao eby’okugenda kwa Lukwago, aguyise mukisa… https://t.co/iX1DuLXUq2",2,14
932,1.29e+18,Loodi meeya wa Kampala Ssalongo Erias Lukwago ayeseza empiki tonziriranga bwayabulidde ekibiina kyamazeemu emyaka e… https://t.co/zRT3QO0Lf1,2,20
933,1.29e+18,@ZambaaliBulasio agusse ne #nbsamasengejje,0,2
934,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @ZambaaliBulasio

Labira ku yintaneti: https://t.co/6VldnA8W0y

#NBSUpdates… https://t.co/2FjLmUzqxl",0,11
935,1.29e+18,"""Warm up, lets finish the job before 2020 ends..."" said the Secretary for mobilisation, FDC chapter Rukungiri… https://t.co/KGanzrWVaN",1,8
936,1.29e+18,"Minisita Namuganza awanda muliro, nti kaabogere ebigambo ebisuula eggulu, tagenda kuva mu lwokaano, lw’ekifo ky’obu… https://t.co/VJoCREKHAi",3,23
937,1.29e+18,"Abasinga ku bayayana okukwata munkasi y’obukulembeze bw’egwanga lino gyebasibuka, abaffe eno tukubyeyo tooci ekusig… https://t.co/QyqX1WH4rA",3,13
938,1.29e+18,"Ebbendobendo lya Kigezi mu bugwanjuba bwa Uganda kimu ku bitundu akazanyo k’ebyobufuzi gyebakobongera ng’enje, wano… https://t.co/ilya8uGc5C",2,25
939,1.29e+18,Ab’ekibiina Kya JEEMA balangiridde nti bakuwagira Robert Kyagulanyi Sentamu ku kifo kyobwa pulezidenti mu kulonda o… https://t.co/HpoxLXkrfF,6,26
940,1.29e+18,"Mu masekati g’ekibuga Kampala kubadde kutunda mwoyo ng’enkoko emira ensanafu okugendayo, anti obwedda buli agezaako… https://t.co/uQeFSZCyYq",3,9
941,1.29e+18,"Kyokka abavuga Boda zino baateekebwako obukwakulizo, omuli okufuna ekitabo mwebawandiika buli gwebaweese, nebirala,… https://t.co/kswkD906Dt",3,7
942,1.29e+18,"Olunaku olwaleero entambula ya boda boda okwetikka abasaabaze ezeemu mu butongole, oluvannyuma lw’ebbanga lya myezi… https://t.co/AiDnB6hjK7",4,15
943,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @ZambaaliBulasio

Labira ku yintaneti: https://t.co/6VldnA8W0y

#NBSUpdates… https://t.co/3KRw2sUw5W",2,19
944,1.29e+18,"Aba boda boda bakomyewo naye!

Besigye ayatulidde abava mu FDC.

Gano n'amalala mu #NBSAmasengejje. 

#NBSUpdates… https://t.co/X73g7kLe5C",3,19
945,1.29e+18,"This week, #NBSPoliticom focuses on politics in Kigezi subregion and Ankole during #NBSAmasengejje and #NBSLiveAt9.… https://t.co/5FMF2R71Px",6,22
946,1.29e+18,Munnamagye ali ku ddaala lya Major Fred Kasozi ow’e Kanyogoga mu district y’e Mubende alumiriza ssentebe w’e ggombo… https://t.co/kbSCgYaBvf,1,19
947,1.29e+18,"EKYOTO: Ne Ruth Musoke 

Omuntu alina kukola ki okuyimirizaawo obulamu mu kiseera kino ekikambwe?

#NBSAmasengejje… https://t.co/Hh2l8P2zAX",1,21
948,1.29e+18,Nga nabamu mu kadde kano batandiise okwevuma obusomesa olw’embeera gyebalimu abaffe omusomesa akole ki mu kiseera k… https://t.co/vInnpU21K4,0,7
949,1.29e+18,Newankubade emirimu gigenda gidda munteeko nga bangi bazeeyo bo abasomesa enaku gyebalina ekyabayonka butaaba anti… https://t.co/gF3cz8S3k7,0,13
950,1.29e+18,Lukwago naye ayanukudde Nyakana nga agamaba nti ono anoonya buganzi wa pulezidenti oluvanyuma lwokumusikiza Fulufig… https://t.co/P22HYIhSVc,0,10
951,1.29e+18,Ono agambye nti ekimuggyeyo kwekwagala okubbulula Kampala gwagamba nti Lukwago amuddibaze olwobutayagala kukolagana… https://t.co/Pyga9eLp5m,1,7
952,1.29e+18,Ssentebe w’ekibiina kya NRM atwala Kampala yonna Godfrey Nyakana alangiridde mu butongole nga bwagenda okuvuganya k… https://t.co/UA2jfjyQ1A,1,14
953,1.29e+18,Kubanga namujinga eyasensera ekibiina kyabwe takyabasobozesa kununula bannayuganda okuva mu bunkuseere.… https://t.co/GEsedEI4vY,0,13
954,1.29e+18,Bannakibiina kya DP e Masaka abatakkiririza mu bukulembeze bwa Norbert Mao bongedde okuwaga nti  mu kalulu akabinda… https://t.co/xlkAPdDXjR,3,32
955,1.29e+18,Minisita wamagezi ag’ekikgu ebyamawulire n’okulungamya egwanga Judith Nabakooba agamba nti bannabyabufuzi balina ok… https://t.co/3hNodmCoA9,0,6
956,1.29e+18,Gavumenti erabudde banabyabufuzi nti baleke kufuuka ba kasobeza kuba abamu batandiise okuwuddiisa abantu ku kikwata… https://t.co/3sGvraARia,0,19
957,1.29e+18,Ekkanisa ya Uganda ne Ekeleziya basabye obuganda okwongera okwekwata omutonzi okulaba nga buli kye babanja Gavument… https://t.co/xkWmEXUpSP,0,12
958,1.29e+18,Wabula General Katumba Wamala atangazizza kunteekateeka empya eyokugoba Boda boda mu bitundu ebimu mu Kibuga Kampal… https://t.co/euwTYtDdkq,0,9
959,1.29e+18,"Oluvanyuma lwemyezi kumpi ena nga abavuzi ba Boda Boda bali ku muggalo, olunaku lwenkya balulindiridde nga mbaga ok… https://t.co/Tp2zM3r38S",0,18
960,1.29e+18,"Okusinziira ku mwogezi wa minisitule y’ebyobulamu, Emma Ayinebyona,  omukyala ono ow’emyaka e 80 basooka mujanjabir… https://t.co/HSpHSaEnqR",1,14
961,1.29e+18,Uganda nate efunye omuntu ow’okubiri akakasiddwa okuba nga naye afudde ekimbe ki COVID 19.  Omugenzi kitegezeddwa n… https://t.co/JOhqh6LT9x,1,21
962,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @IsmaelSsembatya

Labira ku yintaneti: https://t.co/6VldnA8W0y

#NBSUpdates… https://t.co/ngA2xAWJb4",3,24
963,1.29e+18,Ekitongole kyobwannakyewa ekidduukirira abantu ekya Salam charity olwaleero kidduukiridde eddwaliro lya Saidina Abu… https://t.co/hPHIROfoL0,0,20
964,1.29e+18,"Oluvanyuma lyokukwatibwa kwabanakatemba  abeyita bizonto, police olwaleero yekebejezza e’motoka yomukubo nebatwala… https://t.co/d43sl9da3X",4,48
965,1.29e+18,Abalala tebasigazza mirimu so n’emikutu egy’olukale ejigakunganya  Corona agirese gy’eyaguza lujjo.… https://t.co/zcI75LNeJK,1,8
966,1.29e+18,Emikutu gy’Amawulire byebimu ku bitongole ebyalangirirwa okuba ebyenkiko nga Uganda gyejje eggule olutalo ku COVID-… https://t.co/9eSG85ERwW,2,23
967,1.29e+18,Ekifo kino ekivuganyizibwako abasajja abana abalamba kyankizo nnyo mu bukulembeze bwa NRM omuli okukunga abawagizi… https://t.co/4FE16GmZJ4,1,6
968,1.29e+18,Abeesimbyewo ku kifo ky’amyuka ssentebe wa NRM mu Kampala buli omu awera kuwangula banne ng’agamba nti yasinza obus… https://t.co/pybOOKdGLz,1,15
969,1.29e+18,Abakugu mu byobufuzi okuva ku kasozi ka bayivu e Makerere bakubye tooki mu ngeri Kyagualanyi gyazanyamu akazannyo k… https://t.co/XyAKMw4266,3,12
970,1.29e+18,Oluvannyuma lwa Kyagulanyi okutongoza ekibiina kye byobufuzi bangi bababadde beebuza kyagenda okuddako  nga nabalal… https://t.co/yFEHnrpgh3,5,26
971,1.29e+18,"Kenzo ne Bannayuganda abalala baggyidde mu nnyonyi ya Uganda Airlines.

#NBSAmasengejje #NBSUpdates #NBSPolitiCom",1,8
972,1.29e+18,"Kyaddaaki omuyimbi wa Uganda, Eddy Musuuza amanyiddwa ennyo nga Eddy Kenzo akomyewo eka oluvannyuma lw’emyezi egiku… https://t.co/PpGICznoJF",2,19
973,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @IsmaelSsembatya

Labira ku yintaneti: https://t.co/6VldnA8W0y

#NBSUpdates… https://t.co/M2d8BIEeZ6",3,22
974,1.29e+18,Tosubwa #NBSAmasengejje leero! https://t.co/kj3S4CISYJ,0,3
975,1.29e+18,Thanks for always keeping it on @nbstv #NBSAmasengejje #NBSUpdates https://t.co/FN90o1demT,30,506
976,1.29e+18,Wali olowoozezza ku bugubi bannamawulire mwebakoledde okukufefettera ebifa gyotali nga eggwanga liri ku muggalo? Mu… https://t.co/Dsr9vnyplI,5,18
977,1.29e+18,Tuli butoola leero mu #NBSAmasengejje @nbstv #NBSUpdates @joycebagala1 @MpindiAbaas https://t.co/frTUr8vCvR,3,17
978,1.29e+18,"Leero mu #NBSAmasengejje, @paulkayonga1 akulombojjera akasattiro mu mikutu gy'amawulire mu biseera bya corona. Tosu… https://t.co/FGQizLuRHh",7,22
979,1.29e+18,"Togula mmere, totwala buvunaanyizibwa waka, n'golowooza amaka ganaatereera?. 'Katikkiro' #OmusomoGwabaami… https://t.co/vwZOlcOvqx",2,13
980,1.29e+18,"Katikkiro; Omwana mubuulire nti eyo gyatambulira ne banne waliyo siriimu, akimanye nti abasajja sibangu. #OmusomoGwabaami #Amatikkira27",0,1
981,1.29e+18,"Omukazi okumutuntuza awaka, agenda ebweru naafuna omulala ekiviirako okuleeta siriimu Maka. 'Katikkiro' #OmusomoGwabaami #Amatikkira27",2,7
982,1.29e+18,"Katikkiro; Amaka agalimu obusabattuko tegaggwamu siriimu, kubanga omukyala yekyawa, gyayita eyo abasajja nebamukema… https://t.co/7xP5NRrg9p",1,5
983,1.29e+18,"Ekimu kubivaako obusambattuko mu Maka, bwe butawa kitiibwa betubeera nabo mu Maka gaaffe. #OmusomoGwabaami #Amatikkira27",0,1
984,1.29e+18,"Katikkiro; Abaana abawala balina ebyetaago byabwe, bwetutabifaako ffe nga abazadde tuba tubasuddeyo mu nnyanga z'Ab… https://t.co/mselwcF5lv",0,8
985,1.29e+18,Buvunaanyizibwa bwaffe ng'Obwakabaka okulaba nga abantu ba Kabaka babeera balamu. 'Katikkiro'. #OmusomoGwabaami #Amatikkira27,3,22
986,1.29e+18,Katikkiro; Ba kojja mubuulirira Abaana abalenzi ku buvunaanyizibwa bwabwe ng'Abasajja mu Maka. Bebannamuziga ezitam… https://t.co/fKOQo3q2DN,6,7
987,1.29e+18,"Katikkiro; Omusajja bwaba mujega mu byakola, ne mukisenge bwabeera. #OmusomoGwabaami #Amatikkira27",1,1
988,1.29e+18,"Katikkiro; Abasajja temwemwotyamwotya bwemuba mwogera ku nsonga z'okwegatta eri abaana bammwe, kino kyongera okunny… https://t.co/Cp7fxpB9OP",1,1
989,1.29e+18,Katikkiro; ekiseera kituuse abaami okwogerako n'abaana baabwe ku nsonga ezikwata ku bulwadde bwa Mukenenya n'engeri… https://t.co/h4vH93nFAB,1,1
990,1.29e+18,"Katikkiro; Tusaana okuwa bakyala baffe ekitiibwa ne mikwano gyabwe, abakazi ssi nsolo nti olina jikuba miggo buli k… https://t.co/J4ju3zekFj",8,25
991,1.29e+18,"Prevention of Mother to Child Transmission; The Responsibility of Men

Okuwerekera Abakyala nga bagenda mu dwaliro;… https://t.co/lSgjAn762n",0,2
992,1.29e+18,"Dr. Richard Kabanda; Abaami tubaagazise ku kulowooza ku kyokubeera mu bulamu obulungi, ""toyinza kuba na baana bangi… https://t.co/873iG6LIFu",1,5
993,1.29e+18,"Owek Dr. Richard Kabanda; Omukyala bwatazaalira mu ddwaliro, emikisa mingi okusiiga omwana akawuka bwaba tayambiddw… https://t.co/l8mWJqBfky",2,9
994,1.29e+18,"Mw. Hassana Ssekajoolo; Abasajja tubanoonya eyo gyebali ku mirimu gyabwe, tebeefiirayo kwekebeza kubanga baakuzibwa… https://t.co/smkoEqMVET",0,2
995,1.29e+18,Dr. Nelson Musobaa; mu Uganda mulimu abalwadde ba mukenenya 1.4m naye abaami bebasinga okufa amangu. #OmusomoGwabaami #Amatikkira27,3,7
996,1.29e+18,Dr. Nelson Musoba; Abaami balina okubeera eky'okulabirako mu bitundu gyebabeera nga bakulemberamu abalala okulwanyi… https://t.co/mwtgOZ6zo6,2,5
997,1.29e+18,@cpmayiga Oli mugezi nyo Katikiro Waffe CPM OBUGANDA BUMU,0,0
998,1.29e+18,@cpmayiga Gwe asinga Katikiro Waffe CPM Awangaale Bbaffe,0,0
999,1.29e+18,"@JustineNameere Kabaka tabeera na ""Ddamula"" Hmmmm omuyise katikiro? Olwo @cpmayiga yaali Ku Namulondo? Webereremu naawe",0,1
1000,1.29e+18,"@cpmayiga Nze nabadde musanyufu nnyo olunaku lwegulo,era nabadde ngoberera bulungi ebyabadde ku BBS TV,nayize ebint… https://t.co/CbOeglABu0",0,1
1001,1.29e+18,@Kobs_Fifi Read @TamaleMirundi book  katikiro munpi mumulembe omufere it's so interesting .,0,0
1002,1.29e+18,"Owek. KATIKIRO WA BUGANDA CP MAYIGA AGAMBYE BWATI "" Buganda is a Nation not a tribe "" bwabade ayogerako eri abagand… https://t.co/Osev99TDW3",0,0
1003,1.29e+18,"@bbstvug @cpmayiga Owekitibwa katikiro nze Tomusange AbdulKarim era nga ndi wamusu, nanonyako okuyambibwa nenzija e… https://t.co/UZPYySYbqK",0,0
